id_product;active;Name;"Categories (x,y,z...)";"Price tax excluded or Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";Unity;"Unit price";"Short description";Description;"Tags (x,y,z...)";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";image_url;image_url2;"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position)";"Available online only (0 = No, 1 = Yes)";Cond;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Out of stock";ID;"Action when out of stock";"Depends on stock";Warehouse
329;1;"COLADO OSOLE CIRUELA 100GR";Alimentos,Home,Víveres;19.300000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;colado-osole-ciruela-100gr;;;1;;"2023-10-16 19:44:42";1;https://inversionesrpz.com/img/p/4/5/2/452.jpg;https://inversionesrpz.com/img/p/6/5/4/654.jpg;0;;0;new;0;0;0;2;1;;;
330;1;"COLADO OSOLE DURAZNO 100GR";Alimentos,Home,Víveres;19.300000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;colado-osole-durazno-100gr;;;1;;"2023-10-16 19:44:42";1;https://inversionesrpz.com/img/p/4/5/3/453.jpg;https://inversionesrpz.com/img/p/6/5/5/655.jpg;0;;0;new;0;0;0;2;1;;;
331;1;"COLADO OSOLE FRU MIX 100GR";Alimentos,Home,Víveres;19.300000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;colado-osole-fru-mix-100gr;;;1;;"2023-10-16 19:44:42";1;https://inversionesrpz.com/img/p/4/5/4/454.jpg;https://inversionesrpz.com/img/p/6/5/6/656.jpg;0;;0;new;0;0;0;2;1;;;
332;1;"COLADO OSOLE MANZANA 100";Alimentos,Home,Víveres;19.300000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;colado-osole-manzana-100;;;1;;"2023-10-16 19:44:42";1;https://inversionesrpz.com/img/p/4/5/5/455.jpg;https://inversionesrpz.com/img/p/6/5/7/657.jpg;0;;0;new;0;0;0;2;1;;;
333;1;"COLADO OSOLE PERA 100G";Alimentos,Home,Víveres;19.300000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;colado-osole-pera-100g;;;1;;"2023-10-16 19:44:42";1;https://inversionesrpz.com/img/p/4/5/6/456.jpg;https://inversionesrpz.com/img/p/6/5/8/658.jpg;0;;0;new;0;0;0;2;1;;;
334;1;"CREMA LECHE DI FIORE 170G";Alimentos,Home,Lacteos,Víveres;36.140000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;crema-leche-di-fiore-170g;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/5/7/457.jpg;https://inversionesrpz.com/img/p/6/5/9/659.jpg;0;;0;new;0;0;0;2;1;;;
335;0;"CREMA LECHE KALDINI 170G";Alimentos,Home,Lacteos,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;crema-leche-kaldini-170g;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/5/8/458.jpg;https://inversionesrpz.com/img/p/6/6/0/660.jpg;0;;0;new;0;0;0;2;1;;;
336;1;"DESINF MISTOLIN AIR NAV PIN ES";Alimentos,Home,Víveres;57.200000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;desinf-mistolin-air-nav-pin-es;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/5/9/459.jpg;https://inversionesrpz.com/img/p/6/6/1/661.jpg;0;;0;new;0;0;0;2;1;;;
337;1;"DESINF MISTOLIN AROMATIZANTE NARANJA";Home;57.200000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;desinf-mistolin-aromatizante-naranja;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/6/0/460.jpg;https://inversionesrpz.com/img/p/6/6/2/662.jpg;0;;0;new;0;0;0;2;1;;;
338;1;"DESINF TITAN FLORAL 1L";Home;40.350000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;desinf-titan-floral-1l;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/6/1/461.jpg;https://inversionesrpz.com/img/p/6/6/3/663.jpg;0;;0;new;0;0;0;2;1;;;
339;1;"DESINF TITAN FRESA 1L";Home;40.350000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;desinf-titan-fresa-1l;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/6/2/462.jpg;https://inversionesrpz.com/img/p/6/6/4/664.jpg;0;;0;new;0;0;0;2;1;;;
340;1;"DESINF TITAN PINO 1L";Home;40.350000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;desinf-titan-pino-1l;;;1;;"2023-10-16 19:44:47";1;https://inversionesrpz.com/img/p/4/6/3/463.jpg;https://inversionesrpz.com/img/p/6/6/5/665.jpg;0;;0;new;0;0;0;2;1;;;
341;1;"Diablitos Under Wood 100 Gr";Alimentos,Enlatados,Home,Víveres;80.710000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;diablitos-under-wood-100-gr;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/6/4/464.jpg;https://inversionesrpz.com/img/p/6/6/6/666.jpg;0;;0;new;0;0;0;2;1;;;
342;1;"Diablitos Under Wood 50G";Alimentos,Enlatados,Home,Víveres;44.560000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;diablitos-under-wood-50g;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/6/5/465.jpg;https://inversionesrpz.com/img/p/6/6/7/667.jpg;0;;0;new;0;0;0;2;1;;;
343;1;"HARINA TRIGO MARY T USO 900G";"Alimentos,Harinas de Trigo,Home,Víveres";44.560000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;harina-trigo-mary-t-uso-900g;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/6/6/466.jpg;https://inversionesrpz.com/img/p/6/6/8/668.jpg;0;;0;new;0;0;0;2;1;;;
344;0;"JABON DOVE ORIGINAL 90GR";Home;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;jabon-dove-original-90gr;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/6/7/467.jpg;https://inversionesrpz.com/img/p/6/6/9/669.jpg;0;;0;new;0;0;0;2;1;;;
345;1;"JABON REXONA ANTIBAC AVENA 3X1";Home;101.060000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;jabon-rexona-antibac-avena-3x1;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/6/8/468.jpg;https://inversionesrpz.com/img/p/6/7/0/670.jpg;0;;0;new;0;0;0;2;1;;;
346;1;"LECHE LIQ COMP SAN SIMON 1L";Alimentos,Home,Lacteos,Víveres;60.710000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;leche-liq-comp-san-simon-1l;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/6/9/469.jpg;https://inversionesrpz.com/img/p/6/7/1/671.jpg;0;;0;new;0;0;0;2;1;;;
347;1;"LECHE POLVO LUMALAC 1 KILO";Alimentos,Home,Lacteos,Víveres;292.650000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;leche-polvo-lumalac-1-kilo;;;1;;"2023-10-16 19:44:52";1;https://inversionesrpz.com/img/p/4/7/0/470.jpg;https://inversionesrpz.com/img/p/6/7/2/672.jpg;0;;0;new;0;0;0;2;1;;;
348;1;"LECHE POLVO SAN SIMON 900GR";Alimentos,Home,Lacteos,Víveres;295.810000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;leche-polvo-san-simon-900gr;;;1;;"2023-10-16 19:44:57";1;https://inversionesrpz.com/img/p/4/7/1/471.jpg;https://inversionesrpz.com/img/p/6/7/3/673.jpg;0;;0;new;0;0;0;2;1;;;
349;1;"LENTEJA GABI 400GR";Alimentos,Home,Lacteos,Víveres;38.600000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;lenteja-gabi-400gr;;;1;;"2023-10-16 19:44:57";1;https://inversionesrpz.com/img/p/4/7/2/472.jpg;https://inversionesrpz.com/img/p/6/7/4/674.jpg;0;;0;new;0;0;0;2;1;;;
350;1;"MAIZINA AMERICANA 120G";Alimentos,Home,Víveres;43.510000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;maizina-americana-120g;;;1;;"2023-10-16 19:44:57";1;https://inversionesrpz.com/img/p/4/7/3/473.jpg;https://inversionesrpz.com/img/p/6/7/5/675.jpg;0;;0;new;0;0;0;2;1;;;
351;1;"MANTECA MISERICORDIA 400GR";Alimentos,Home,Víveres;74.040000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;manteca-misericordia-400gr;;;1;;"2023-10-16 19:44:57";1;https://inversionesrpz.com/img/p/4/7/4/474.jpg;https://inversionesrpz.com/img/p/6/7/6/676.jpg;0;;0;new;0;0;0;2;1;;;
352;0;"MANTEQ LA DELICIA 250GR";Alimentos,Home,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;manteq-la-delicia-250gr;;;1;;"2023-10-16 19:44:57";1;https://inversionesrpz.com/img/p/4/7/5/475.jpg;https://inversionesrpz.com/img/p/6/7/7/677.jpg;0;;0;new;0;0;0;2;1;;;
353;1;"MANTEQ LA DELICIA 500GR";Alimentos,Home,Víveres;58.950000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;manteq-la-delicia-500gr;;;1;;"2023-10-16 19:44:57";1;https://inversionesrpz.com/img/p/4/7/6/476.jpg;https://inversionesrpz.com/img/p/6/7/8/678.jpg;0;;0;new;0;0;0;2;1;;;
354;0;"MARGA LA MISERICORDIA 227GR";Alimentos,Home,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;marga-la-misericordia-227gr;;;1;;"2023-10-16 19:45:02";1;https://inversionesrpz.com/img/p/4/7/7/477.jpg;https://inversionesrpz.com/img/p/6/7/9/679.jpg;0;;0;new;0;0;0;2;1;;;
355;0;"MARGA LA MISERICORDIA 454GR";Alimentos,Home,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;marga-la-misericordia-454gr;;;1;;"2023-10-16 19:45:02";1;https://inversionesrpz.com/img/p/4/7/8/478.jpg;https://inversionesrpz.com/img/p/6/8/0/680.jpg;0;;0;new;0;0;0;2;1;;;
356;1;"MAYONESA 100 X100TO 175G";Alimentos,Home,Víveres;43.860000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mayonesa-100-x100to-175g;;;1;;"2023-10-16 19:45:02";1;https://inversionesrpz.com/img/p/4/7/9/479.jpg;https://inversionesrpz.com/img/p/6/8/1/681.jpg;0;;0;new;0;0;0;2;1;;;
357;1;"MAYONESA KALDINI 445GR";Alimentos,Home,Víveres;97.550000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mayonesa-kaldini-445gr;;;1;;"2023-10-16 19:45:02";1;https://inversionesrpz.com/img/p/4/8/0/480.jpg;https://inversionesrpz.com/img/p/6/8/2/682.jpg;0;;0;new;0;0;0;2;1;;;
358;1;"MAYONESA MAVESA ADER 3.6KG";Alimentos,Home,Víveres;1.008000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mayonesa-mavesa-ader-36kg;;;1;;"2023-10-16 19:45:02";1;https://inversionesrpz.com/img/p/4/8/1/481.jpg;https://inversionesrpz.com/img/p/6/8/3/683.jpg;0;;0;new;0;0;0;2;1;;;
359;1;"MAYONESA MISERICORDIA 175G";Alimentos,Home,Víveres;47.020000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mayonesa-misericordia-175g;;;1;;"2023-10-16 19:45:02";1;https://inversionesrpz.com/img/p/4/8/2/482.jpg;https://inversionesrpz.com/img/p/6/8/4/684.jpg;0;;0;new;0;0;0;2;1;;;
360;1;"MAYONESA MISERICORDIA 445GR";Alimentos,Home,Víveres;90.880000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mayonesa-misericordia-445gr;;;1;;"2023-10-16 19:45:07";1;https://inversionesrpz.com/img/p/4/8/3/483.jpg;https://inversionesrpz.com/img/p/6/8/5/685.jpg;0;;0;new;0;0;0;2;1;;;
361;1;"MAYONESA TIGO 500GR";Alimentos,Home,Víveres;110.880000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mayonesa-tigo-500gr;;;1;;"2023-10-16 19:45:07";1;https://inversionesrpz.com/img/p/4/8/4/484.jpg;https://inversionesrpz.com/img/p/6/8/6/686.jpg;0;;0;new;0;0;0;2;1;;;
362;1;"MOSTAZA COMA 1K";Alimentos,Home,Víveres;107.730000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mostaza-coma-1k;;;1;;"2023-10-16 19:45:07";1;https://inversionesrpz.com/img/p/4/8/5/485.jpg;https://inversionesrpz.com/img/p/6/8/7/687.jpg;0;;0;new;0;0;0;2;1;;;
363;1;"PAPEL ROSAL PLUS 215H VER P";Home;43.860000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;papel-rosal-plus-215h-ver-p;;;1;;"2023-10-16 19:45:07";1;https://inversionesrpz.com/img/p/4/8/6/486.jpg;https://inversionesrpz.com/img/p/6/8/8/688.jpg;0;;0;new;0;0;0;2;1;;;
364;1;"PASTA CAPRI E E LARGA 1";Alimentos,Home,Pasta,Víveres;43.860000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;pasta-capri-e-e-larga-1;;;1;;"2023-10-16 19:45:07";1;https://inversionesrpz.com/img/p/4/8/7/487.jpg;https://inversionesrpz.com/img/p/6/8/9/689.jpg;0;;0;new;0;0;0;2;1;;;
365;0;"PASTA HORIZONTE TORNIL 1K EE";Alimentos,Home,Pasta,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;pasta-horizonte-tornil-1k-ee;;;1;;"2023-10-16 19:45:07";1;https://inversionesrpz.com/img/p/4/8/8/488.jpg;https://inversionesrpz.com/img/p/6/9/0/690.jpg;0;;0;new;0;0;0;2;1;;;
366;0;"PASTA TOMATE COMA 4K VID";Alimentos,Home,Pasta,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;pasta-tomate-coma-4k-vid;;;1;;"2023-10-16 19:45:17";1;https://inversionesrpz.com/img/p/4/8/9/489.jpg;https://inversionesrpz.com/img/p/6/9/1/691.jpg;0;;0;new;0;0;0;2;1;;;
367;1;"SALSA AHUMADITA FRITZ 240GR";Alimentos,Home,Salsas,Víveres;84.220000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;salsa-ahumadita-fritz-240gr;;;1;;"2023-10-16 19:45:17";1;https://inversionesrpz.com/img/p/4/9/0/490.jpg;https://inversionesrpz.com/img/p/6/9/2/692.jpg;0;;0;new;0;0;0;2;1;;;
368;1;"SALSA ROSADA FRITZ 260G";Alimentos,Home,Salsas,Víveres;67.370000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;salsa-rosada-fritz-260g;;;1;;"2023-10-16 19:45:17";1;https://inversionesrpz.com/img/p/4/9/1/491.jpg;https://inversionesrpz.com/img/p/6/9/3/693.jpg;0;;0;new;0;0;0;2;1;;;
369;1;"SALSA TOMATE  KETCHUP COLMENA 397G";Alimentos,Home,Salsas,Víveres;53.690000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;salsa-tomate-ketchup-colmena-397g;;;1;;"2023-10-16 19:45:17";1;https://inversionesrpz.com/img/p/4/9/2/492.jpg;https://inversionesrpz.com/img/p/6/9/4/694.jpg;0;;0;new;0;0;0;2;1;;;
370;1;"SALSA TOMATE KETCHUP COMA PLAST 4KG";Alimentos,Home,Salsas,Víveres;373.360000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;salsa-tomate-ketchup-coma-plast-4kg;;;1;;"2023-10-16 19:45:17";1;https://inversionesrpz.com/img/p/4/9/3/493.jpg;https://inversionesrpz.com/img/p/6/9/5/695.jpg;0;;0;new;0;0;0;2;1;;;
371;1;"SALSA TOMATE KETCHUP DON ANTONIO 397GR";Alimentos,Home,Salsas,Víveres;43.860000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;salsa-tomate-ketchup-don-antonio-397gr;;;1;;"2023-10-16 19:45:21";1;https://inversionesrpz.com/img/p/4/9/4/494.jpg;https://inversionesrpz.com/img/p/6/9/6/696.jpg;0;;0;new;0;0;0;2;1;;;
372;1;"SALSA TOMATE KETCHUP EUREKA 397G";Alimentos,Home,Salsas,Víveres;63.860000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;salsa-tomate-ketchup-eureka-397g;;;1;;"2023-10-16 19:45:21";1;https://inversionesrpz.com/img/p/4/9/5/495.jpg;https://inversionesrpz.com/img/p/6/9/7/697.jpg;0;;0;new;0;0;0;2;1;;;
373;1;"TOALLAS HUMEDA MOMI 50 UND";Home;26.320000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;toallas-humeda-momi-50-und;;;1;;"2023-10-16 19:45:21";1;https://inversionesrpz.com/img/p/4/9/6/496.jpg;https://inversionesrpz.com/img/p/6/9/8/698.jpg;0;;0;new;0;0;0;2;1;;;
374;1;"TOALLAS HUMEDA MOMI ALOE 72 UND";Home;42.110000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;toallas-humeda-momi-aloe-72-und;;;1;;"2023-10-16 19:45:21";1;https://inversionesrpz.com/img/p/4/9/7/497.jpg;https://inversionesrpz.com/img/p/6/9/9/699.jpg;0;;0;new;0;0;0;2;1;;;
375;1;"VINAGRE CAP GROUP 1L";Home;35.090000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;vinagre-cap-group-1l;;;1;;"2023-10-16 19:45:21";1;https://inversionesrpz.com/img/p/4/9/8/498.jpg;https://inversionesrpz.com/img/p/7/0/0/700.jpg;0;;0;new;0;0;0;2;1;;;
376;1;"VINAGRE CAP GROUP 250M";Alimentos,Home,Víveres;19.300000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;vinagre-cap-group-250m;;;1;;"2023-10-16 19:45:21";1;https://inversionesrpz.com/img/p/4/9/9/499.jpg;https://inversionesrpz.com/img/p/7/0/1/701.jpg;0;;0;new;0;0;0;2;1;;;
377;1;"VINAGRE CAP GROUP 500M";Alimentos,Home,Víveres;23.510000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;vinagre-cap-group-500m;;;1;;"2023-10-16 19:45:25";1;https://inversionesrpz.com/img/p/5/0/0/500.jpg;https://inversionesrpz.com/img/p/7/0/2/702.jpg;0;;0;new;0;0;0;2;1;;;
378;1;"VINAGRE ENVAPRIMOLCA 1L";Alimentos,Home,Víveres;28.420000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;vinagre-envaprimolca-1l;;;1;;"2023-10-16 19:45:25";1;https://inversionesrpz.com/img/p/5/0/1/501.jpg;https://inversionesrpz.com/img/p/7/0/3/703.jpg;0;;0;new;0;0;0;2;1;;;
379;1;"VINAGRE ENVAPRIMOLCA 500ML";Alimentos,Home,Víveres;20.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;vinagre-envaprimolca-500ml;;;1;;"2023-10-16 19:45:25";1;https://inversionesrpz.com/img/p/5/0/2/502.jpg;https://inversionesrpz.com/img/p/7/0/4/704.jpg;0;;0;new;0;0;0;2;1;;;
380;1;"VINAGRE EUREKA 1000ML";Alimentos,Home,Víveres;58.950000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;vinagre-eureka-1000ml;;;1;;"2023-10-16 19:45:25";1;https://inversionesrpz.com/img/p/5/0/3/503.jpg;https://inversionesrpz.com/img/p/7/0/5/705.jpg;0;;0;new;0;0;0;2;1;;;
381;1;"VINAGRE EUREKA 500ML";Alimentos,Home,Víveres;31.930000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;vinagre-eureka-500ml;;;1;;"2023-10-16 19:45:25";1;https://inversionesrpz.com/img/p/5/0/4/504.jpg;https://inversionesrpz.com/img/p/7/0/6/706.jpg;0;;0;new;0;0;0;2;1;;;
382;1;"VINAGRE HEINZ BLANCO 500ML";Alimentos,Home,Víveres;39.650000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;vinagre-heinz-blanco-500ml;;;1;;"2023-10-16 19:45:25";1;https://inversionesrpz.com/img/p/5/0/5/505.jpg;https://inversionesrpz.com/img/p/7/0/7/707.jpg;0;;0;new;0;0;0;2;1;;;
383;1;"VINAGRE OLYMPIA 1L";Alimentos,Home,Víveres;50.530000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;vinagre-olympia-1l;;;1;;"2023-10-16 19:45:29";1;https://inversionesrpz.com/img/p/5/0/6/506.jpg;https://inversionesrpz.com/img/p/7/0/8/708.jpg;0;;0;new;0;0;0;2;1;;;
384;1;"ARROZ MARY DORADO 800 GR";Alimentos,Arroz,Home,Víveres;43.160000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;arroz-mary-dorado-800-gr;;;1;;"2023-10-16 19:45:29";1;https://inversionesrpz.com/img/p/7/0/9/709.jpg;https://inversionesrpz.com/img/p/7/0/9/709.jpg;0;;0;new;0;0;0;2;1;;;
385;0;"AZUCAR DON GENARO";Alimentos,Home,Víveres;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;azucar-don-genaro;;;1;;"2023-10-16 19:45:29";1;https://inversionesrpz.com/img/p/7/1/0/710.jpg;https://inversionesrpz.com/img/p/7/1/0/710.jpg;0;;0;new;0;0;0;2;1;;;
386;1;"CEREAL AZUCARADA 240G";Alimentos,cereales,Home,Víveres;87.370000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;cereal-azucarada-240g;;;1;;"2023-10-16 19:45:29";1;https://inversionesrpz.com/img/p/7/1/1/711.jpg;https://inversionesrpz.com/img/p/7/1/1/711.jpg;0;;0;new;0;0;0;2;1;;;
387;0;"SHAMPOO UNO COCO 300ML";Home;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;shampoo-uno-coco-300ml;;;1;;"2023-10-16 19:45:29";1;https://inversionesrpz.com/img/p/7/1/2/712.jpg;https://inversionesrpz.com/img/p/7/1/2/712.jpg;0;;0;new;0;0;0;2;1;;;
388;0;"SHAMPOO UNO OLIVA 300ML";Home;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;shampoo-uno-oliva-300ml;;;1;;"2023-10-16 19:45:29";1;https://inversionesrpz.com/img/p/7/1/3/713.jpg;https://inversionesrpz.com/img/p/7/1/3/713.jpg;0;;0;new;0;0;0;2;1;;;
