Product ID;Imagen;Nombre;35.09;
239;https://inversionesrpz.com/251/toddy-1kg.jpg;Toddy de bolsa 1kg;445.64;1
523;https://inversionesrpz.com/383/tomate-12-kg.jpg;TOMATE 1/2 KG;0.00;0
580;https://inversionesrpz.com//tomate-pelado-addas-500g.jpg;TOMATE PELADO ADDAS 500G;94.04;1
581;https://inversionesrpz.com/804/vegetales-mixtos-arel-400gr.jpg;VEGETALES MIXTOS AREL 400GR;80.71;1
520;https://inversionesrpz.com//veterinario.jpg;Veterinario;0.00;0
375;https://inversionesrpz.com/498/vinagre-cap-group-1l.jpg;VINAGRE CAP GROUP 1L;35.09;1
376;https://inversionesrpz.com/499/vinagre-cap-group-250m.jpg;VINAGRE CAP GROUP 250M;19.30;1
377;https://inversionesrpz.com/500/vinagre-cap-group-500m.jpg;VINAGRE CAP GROUP 500M;23.51;1
378;https://inversionesrpz.com/501/vinagre-envaprimolca-1l.jpg;VINAGRE ENVAPRIMOLCA 1L;28.42;1
379;https://inversionesrpz.com/502/vinagre-envaprimolca-500ml.jpg;VINAGRE ENVAPRIMOLCA 500ML;20.00;1
380;https://inversionesrpz.com/503/vinagre-eureka-1000ml.jpg;VINAGRE EUREKA 1000ML;58.95;1
381;https://inversionesrpz.com/504/vinagre-eureka-500ml.jpg;VINAGRE EUREKA 500ML;31.93;1
382;https://inversionesrpz.com/505/vinagre-heinz-blanco-500ml.jpg;VINAGRE HEINZ BLANCO 500ML;39.65;1
383;https://inversionesrpz.com/506/vinagre-olympia-1l.jpg;VINAGRE OLYMPIA 1L;50.53;1
