Product ID;Imagen;Nombre;Referencia;Categoría;Precio (imp. excl.);Precio (imp. incl.);Cantidad;Estado;Posición;32.81;33.66
130;https://inversionesrpz.com/154/avena-en-hojuelas-don-pancho-400gr.jpg;Avena en Hojuelas Don Pancho 400gr;AC0016;Inicio;52.5;Bs.52,50;998;0;;1.60;53.86
129;https://inversionesrpz.com/153/aceitunas-enteras-verdes-casa-de-fruta-240gr.jpg;Aceitunas Enteras Verdes Casa De Fruta 240gr;AV0038;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
128;https://inversionesrpz.com/152/aceitunas-casa-de-fruta-rellenas-180gr.jpg;Aceitunas Casa De Fruta Rellenas 180gr;AV0039;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
127;https://inversionesrpz.com/151/aceite-vatel-soya-500ml.jpg;Aceite de Soya Vatel 500ml;AV0040;Inicio;51.84;Bs.51,84;1000;0;;1.58;53.18
126;https://inversionesrpz.com/150/aceite-vatel-soya-1l.jpg;Aceite de Soya Vatel 1L;AV0041;Inicio;99.09;Bs.99,09;1000;0;;3.02;101.61
124;https://inversionesrpz.com/149/aceite-corcovado-900ml.jpg;Aceite de Soya Corcovado 900ml;AV0042;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
123;https://inversionesrpz.com/148/aceite-coamo-de-soya-900ml.jpg;Aceite de Soya Coamo  900ml;AV0043;Inicio;77.1;Bs.77,10;993;0;;2.27;76.45
122;https://inversionesrpz.com/147/aceite-de-maiz-mazeite-1l.jpg;Aceite de Maiz  MAZEITE 1L;AV0044;Inicio;133.54;Bs.133,54;983;0;;4.07;137.00
121;https://inversionesrpz.com/146/harina-de-trigo-ronco-leudante-1kg.jpg;Harina de Trigo Ronco Leudante 1Kg;AV0045;Inicio;49.22;Bs.49,22;996;0;;1.50;50.50
120;https://inversionesrpz.com/145/harina-de-trigo-ronco-todo-uso-1kg.jpg;Harina de Trigo Ronco Todo Uso 1Kg;AV0046;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
119;https://inversionesrpz.com/144/harina-de-trigo-dona-maria-1kg.jpg;Harina de Trigo Doña Maria 1Kg;AV0047;Inicio;50.86;Bs.50,86;986;0;;1.61;54.19
118;https://inversionesrpz.com/143/harina-de-trigo-dulce-mar-todo-uso-1kg.jpg;Harina de Trigo Dulce Mar Todo Uso 1Kg;AV0048;Inicio;0;Bs.0,00;997;0;;0.00;0.00
117;https://inversionesrpz.com/142/harina-de-trigo-dulce-mar-leudante-1kg.jpg;Harina de Trigo Dulce Mar Leudante 1Kg;AV0049;Inicio;0;Bs.0,00;998;0;;0.00;0.00
116;https://inversionesrpz.com/141/harina-de-maiz-blanca-kaly-1kg.jpg;Harina de Maiz Blanca Kaly 1Kg;AV0050;Inicio;31.17;Bs.31,17;978;0;;0.95;31.98
115;https://inversionesrpz.com/140/harina-de-maiz-blanca-juana-1kg.jpg;Harina de Maiz Blanca Juana 1Kg;AV0051;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
114;https://inversionesrpz.com/138/harina-pan-blanca-1k.jpg;harina de maiz blanca pan 1kg;AV0052;Inicio;35.11;Bs.35,11;930;0;;1.07;36.02
109;https://inversionesrpz.com/137/combo-quincenal.jpg;Combo Quincenal;C00001;Combos de Comida;0;Bs.0,00;1000;0;;0.00;0.00
107;https://inversionesrpz.com/135/bulto-de-harina-de-maiz-pan-amarilla-1-kg.jpg;Bulto de Harina de maÃ­z Pan amarilla 1 Kg;AV0053;Productos al Mayor;0;Bs.0,00;1000;0;;0.00;0.00
106;https://inversionesrpz.com/107/crama-dental-colgate-plax.jpg;Crema Dental Colgate Plax;H00001;Higiene;61.31;Bs.61,31;1000;0;;1.87;62.90
105;https://inversionesrpz.com/108/jabon-lux.jpg;Jabon Lux;H00002;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
104;https://inversionesrpz.com/109/desodorante-lady-speed-stick.jpg;Desodorante Lady Speed Stick;H00003;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
103;https://inversionesrpz.com/110/papel-higienico-lucianos.jpg;Papel Higienico Lucianos Morado;H00004;Higiene;26.58;Bs.26,58;1000;0;;0.76;25.48
102;https://inversionesrpz.com/133/afeitadora-maturbe.jpg;Afeitadora Maturbe;H00005;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
101;https://inversionesrpz.com/111/toallas-sanitarias-alive.jpg;Toallas Sanitarias Alive;H00006;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
100;https://inversionesrpz.com/112/jabon-azul-panela-las-llaves.jpg;Jabon Azul Panela Las Llaves 250g.;H00007;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
99;https://inversionesrpz.com/113/cloro-kris-38-lts.jpg;Cloro Kris 3.8 Lts.;H00008;Higiene;34.12;Bs.34,12;1000;0;;1.04;35.00
98;https://inversionesrpz.com/114/cloro-kris-1-lts.jpg;Cloro Kris 1 Lts.;H00009;Higiene;36.09;Bs.36,09;1000;0;;1.10;37.02
97;https://inversionesrpz.com/115/lavaplatos-kris.jpg;Lavaplatos Kris;H00010;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
96;https://inversionesrpz.com/116/jabon-en-polvo-ace-1-kg.jpg;JabÃ³n en polvo ACE 1 Kg.;H00011;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
95;https://inversionesrpz.com/273/gatorade.jpg;Salsa Barbecue BBQ Fritz 290 Gr.;;Alimentos;65.95;Bs.65,95;999;0;;2.01;67.66
94;https://inversionesrpz.com/272/glup-cola-2-lts.jpg;Lavaplatos Axion Crema 500 Gr.;;Higiene;131.9;Bs.131,90;1000;0;;4.02;135.32
93;https://inversionesrpz.com//glup-cola-1-lts.jpg;Atun  Doña Magola 170 Gr.;;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
92;https://inversionesrpz.com/271/pepsi-1-lts.jpg;Jabón En Polvo Alive Verde 1 kg.;;Higiene;58.07;Bs.58,07;1000;0;;1.77;59.57
91;https://inversionesrpz.com/270/pepsi-15-lts.jpg;Jabón En Polvo Alive Azul 1 Kg.;;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
90;https://inversionesrpz.com/269/pepsi-2-lts.jpg;Jabón En Polvo Alive Verde 500gr.;;Higiene;0;Bs.0,00;1000;0;;0.00;0.00
89;https://inversionesrpz.com/268/coca-cola-1-lts.jpg;Jabón En Polvo Alive Azul 500gr.;;Higiene;29.2;Bs.29,20;1000;0;;0.89;29.96
88;https://inversionesrpz.com/267/coca-cola-15-lts.jpg;Ajax Liquido Multi Superficies 1 Lt.;;Higiene;127.3;Bs.127,30;1000;0;;3.88;130.60
87;https://inversionesrpz.com/266/coca-cola-2-lts.jpg;Ajax Liquido Multi Superficies 500 Ml;;Higiene;83.99;Bs.83,99;999;0;;2.56;86.17
86;https://inversionesrpz.com/86/solomo-de-res.jpg;Solomo de res;P000001;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
85;https://inversionesrpz.com/85/lomito-de-res.jpg;Lomito de res;P000002;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
84;https://inversionesrpz.com/84/costilla-de-res.jpg;Costilla de res;P000003;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
83;https://inversionesrpz.com/83/punta-trasera.jpg;Punta trasera;P000004;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
82;https://inversionesrpz.com/82/picadillo-de-pollo.jpg;Picadillo de Pollo 1kg;P000005;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
81;https://inversionesrpz.com/81/pechuga-de-pollo-con-hueso.jpg;Pechuga de Pollo con Hueso 1kg;P000006;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
80;https://inversionesrpz.com/80/patas-de-pollo.jpg;Patas de Pollo 1kg;P000007;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
79;https://inversionesrpz.com/79/muslo-de-pollo.jpg;Muslo de Pollo  1kg;P000008;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
78;https://inversionesrpz.com/78/pollo-molleja.jpg;Molleja de Pollo 1kg;P000009;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
77;https://inversionesrpz.com/77/pollo-milanesa.jpg;Pollo Milanesa 1kg;P000010;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
76;https://inversionesrpz.com/76/higado-de-pollo.jpg;Higado de Pollo 1kg;P000011;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
75;https://inversionesrpz.com/75/pollo-entero.jpg;Pollo entero 1kg;P000012;Proteínas;82.03;Bs.82,03;1000;0;;2.50;84.16
74;https://inversionesrpz.com/74/pollo-churrasco.jpg;Pollo churrasco;P000013;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
73;https://inversionesrpz.com/73/pollo-carapacho.jpg;Pollo carapacho;P000014;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
72;https://inversionesrpz.com/72/lagarto-sin-hueso.jpg;Lagarto sin hueso;P000015;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
71;https://inversionesrpz.com/71/lagarto-con-hueso.jpg;Lagarto con hueso;P000016;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
70;https://inversionesrpz.com/70/hueso-rojo.jpg;Hueso rojo;P000017;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
69;https://inversionesrpz.com/69/pernil.jpg;Pernil;P000018;Proteínas;173.89;Bs.173,89;1000;0;;5.30;178.39
68;https://inversionesrpz.com/68/patas-de-cochino.jpg;Patas de cochino 1kg;P000019;Inicio;52.5;Bs.52,50;996;0;;1.60;53.86
67;https://inversionesrpz.com/67/cochino-costilla.jpg;Cochino costilla 1kg;P000020;Inicio;213.27;Bs.213,27;999;0;;6.50;218.80
66;https://inversionesrpz.com/66/chuleton.jpg;Chuleton;P000021;Proteínas;147.65;Bs.147,65;998;0;;4.50;151.48
65;https://inversionesrpz.com/65/chuleta-de-cochino.jpg;Chuleta de cochino 1kg;P000022;Inicio;147.65;Bs.147,65;988;0;;4.50;151.48
64;https://inversionesrpz.com/64/chuleta-de-res.jpg;Chuleta de res;P000023;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
63;https://inversionesrpz.com/63/chuleta-ahumada-de-cochino.jpg;Chuleta ahumada de cochino 1kg;P000024;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
62;https://inversionesrpz.com/62/carne-para-desmechar-de-primera.jpg;Carne para desmechar de primera;P000025;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
61;https://inversionesrpz.com/118/carne-molida-de-primera.jpg;Carne molida de primera;P000026;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
60;https://inversionesrpz.com/60/carne-para-guisar-de-primera.jpg;Carne para guisar de primera;P000027;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
59;https://inversionesrpz.com/59/carne-para-bistek-de-primera.jpg;Carne para bistek de primera;P000028;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
58;https://inversionesrpz.com/119/salsa-ketchup-presentacion-de-198g.jpg;Salsa ketchup Pampero 198g;AS0008;Alimentos;41.67;Bs.41,67;1000;0;;1.27;42.75
57;https://inversionesrpz.com/121/salsa-ketchup-presentacion-de-397g.jpg;Salsa ketchup Pampero 397g;AS0009;Alimentos;63.65;Bs.63,65;1000;0;;1.94;65.30
56;https://inversionesrpz.com/56/salsa-ketchup-presentacion-de-397g.jpg;Salsa ketchup Heinz de 397g;AS0010;Alimentos;67.59;Bs.67,59;997;0;;2.06;69.34
55;https://inversionesrpz.com/55/sal-refinada-presentacion-1kgg.jpg;Sal Refinada Ensal 1Kg.;AV0054;Víveres;0;Bs.0,00;1000;0;;0.00;0.00
54;https://inversionesrpz.com/54/sal-refinada-presentacion-1kgg.jpg;Sal Refinada Celestial 1 kg.;AV0055;Inicio;9.51;Bs.9,51;1000;0;;0.29;9.76
47;https://inversionesrpz.com//carne-molida-de-primera.jpg;Carne molida de primera;P000029;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
46;https://inversionesrpz.com/129/carne-para-guisar-de-primera.jpg;Carne para guisar de primera;P000030;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
45;https://inversionesrpz.com/130/carne-para-bistek-de-primera.jpg;Carne para bistek de primera;P000031;Proteínas;0;Bs.0,00;1000;0;;0.00;0.00
44;https://inversionesrpz.com/265/salsa-ketchup-presentacion-de-198g.jpg;Azúcar Refinada Maite 900 Gr.;;Alimentos;36.75;Bs.36,75;1000;0;;1.12;37.70
41;https://inversionesrpz.com/264/sal-refinada-presentacion-1kgg.jpg;Café molido Amanecer 250 Gr.;;Inicio;0;Bs.0,00;999;0;;0.00;0.00
40;https://inversionesrpz.com/263/sal-refinada-presentacion-1kgg.jpg;Aceite Vegetal Vatel 1 Lt.;;Alimentos;103.45;Bs.103,45;994;0;;3.15;106.13
33;https://inversionesrpz.com/33/mayonesa-presentacion-900g.jpg;Mayonesa Mavesa 900gr;AS0011;Alimentos;0;Bs.0,00;1000;0;;0.00;0.00
32;https://inversionesrpz.com/32/mayonesa-presentacion-175g.jpg;Mayonesa Mavesa 175gr;AS0012;Alimentos;61.03;Bs.61,03;998;0;;1.86;62.61
31;https://inversionesrpz.com/31/mayonesa-presentacion-175g.jpg;Mayonesa Kraft 175gr;AS0013;Alimentos;61.03;Bs.61,03;1000;0;;1.86;62.61
30;https://inversionesrpz.com/30/margarina-ligera-presentacion-de-500g.jpg;Margarina Ligera Mavesa 500gr;AV0056;Alimentos;84.32;Bs.84,32;1000;0;;2.57;86.50
29;https://inversionesrpz.com/29/mantequilla-presentacion-de-500g.jpg;Margarina Nelly 500gr;AV0057;Alimentos;74.81;Bs.74,81;997;0;;2.28;76.75
28;https://inversionesrpz.com/28/mantequilla-presentacion-de-250g.jpg;Margarina Nelly 250gr;AV0058;Alimentos;36.09;Bs.36,09;1000;0;;1.10;37.02
27;https://inversionesrpz.com/27/mantequilla-presentacion-de-250g.jpg;Margarina Mavesa 250gr;AV0059;Alimentos;44.95;Bs.44,95;998;0;;1.37;46.11
26;https://inversionesrpz.com/26/mantequilla-presentacion-de-1kg.jpg;Margarina Mavesa 500gr;AV0060;Alimentos;84.65;Bs.84,65;994;0;;2.58;86.84
25;https://inversionesrpz.com/25/lentejas-presentacion-de-400g.jpg;lentejas, presentacion de 400g;AG0010;Víveres;0;Bs.0,00;1000;0;;0.00;0.00
24;https://inversionesrpz.com/24/leche-en-polvo-completa-presentacion-900g.jpg;Leche en polvo completa, presentacion 900g;;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
23;https://inversionesrpz.com/23/leche-en-polvo-completa-presentacion-500g.jpg;Leche en polvo completa, presentacion 500g;;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
22;https://inversionesrpz.com/22/leche-en-polvo-completa-presentacion-1kgg.jpg;Leche en polvo completa, presentacion 1Kg.g;;Víveres;0;Bs.0,00;1000;0;;0.00;0.00
21;https://inversionesrpz.com/21/leche-en-polvo-sin-gluten-presentacion-200g.jpg;Leche en polvo sin gluten, presentacion 200g;;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
20;https://inversionesrpz.com/20/harina-de-trigo-leudante-presentacion-1kgg.jpg;Harina de Trigo Leudante Mary 1Kg.;;Víveres;0;Bs.0,00;1000;0;;0.00;0.00
19;https://inversionesrpz.com/19/harina-de-trigo-leudante-presentacion-1kgg.jpg;Harina de Trigo Leudante Dulce Mar 1Kg.;;Víveres;0;Bs.0,00;1000;0;;0.00;0.00
18;https://inversionesrpz.com/18/caraotas-negras-presentacion-1kg.jpg;Caraotas Negras Mi Chacha 1Kg.;AG0011;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
8;https://inversionesrpz.com/8/azucar-blanca-presentacion-1kg.jpg;Azucar Refinada Maite  1Kg.;AV0061;Inicio;0;Bs.0,00;1000;0;;0.00;0.00
7;https://inversionesrpz.com/128/azucar-blanca-presentacion-1kg.jpg;Azucar Refinada Doce Dia 1Kg.;AV0062;Inicio;0;Bs.0,00;993;0;;0.00;0.00
4;https://inversionesrpz.com/126/arroz-blanco-entero-presentacion-1kg.jpg;Arroz Mary Tradicional 1Kg.;AV0063;Alimentos;0;Bs.0,00;998;0;;1.17;39.52
3;https://inversionesrpz.com/3/arroz-blanco-entero-presentacion-1kg.jpg;Arroz Agua Blanca 1Kg.;AV0064;Alimentos;40.03;Bs.40,03;995;0;;1.22;41.07
2;https://inversionesrpz.com/2/arroz-blanco-entero-presentacion-1kg.jpg;Arroz Santoni Excelente 1Kg.;AV0065;Alimentos;0;Bs.0,00;1000;0;;0.00;0.00
1;https://inversionesrpz.com/1/harina-de-maiz-amarilla-pan-presentacion-1kg.jpg;Harina de Maiz Amarilla Pan 1Kg.;AV0066;Alimentos;0;Bs.0,00;1000;0;;0.00;0.00
